"file","type","variable","domain","model","experiment","ensemble","time"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p124_192601-195012.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p124","192601-195012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p124_195101-197512.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p124","195101-197512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p124_197601-200012.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p124","197601-200012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p124_200101-200512.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p124","200101-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p125_185101-187512.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p125","185101-187512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p125_187601-190012.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p125","187601-190012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p125_190101-192512.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p125","190101-192512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p125_192601-195012.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p125","192601-195012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p125_195101-197512.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p125","195101-197512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p125_197601-200012.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p125","197601-200012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p125_200101-200512.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p125","200101-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p126_185101-190012.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p126","185101-190012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p126_190101-195012.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p126","190101-195012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p126_195101-200012.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p126","195101-200012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p126_200101-200512.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p126","200101-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p127_185101-187512.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p127","185101-187512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p127_187601-190012.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p127","187601-190012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p127_190101-192512.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p127","190101-192512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p127_192601-195012.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p127","192601-195012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p127_195101-197512.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p127","195101-197512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p127_197601-200012.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p127","197601-200012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p127_200101-200512.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p127","200101-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p128_185101-190012.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p128","185101-190012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p128_190101-195012.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p128","190101-195012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p128_195101-200012.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p128","195101-200012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p128_200101-200512.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p128","200101-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p2_185001-187512.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p2","185001-187512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p2_187601-190012.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p2","187601-190012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p2_190101-192512.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p2","190101-192512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p2_192601-195012.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p2","192601-195012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p2_195101-197512.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p2","195101-197512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p2_197601-200012.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p2","197601-200012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p2_200101-200512.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p2","200101-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p3_185001-187512.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p3","185001-187512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p3_187601-190012.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p3","187601-190012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p3_190101-192512.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p3","190101-192512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p3_192601-195012.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p3","192601-195012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p3_195101-197512.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p3","195101-197512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p3_197601-200012.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p3","197601-200012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r1i1p3_200101-200512.nc","data","rlus","Amon","GISS-E2-R","historical","r1i1p3","200101-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r2i1p1_185001-187512.nc","data","rlus","Amon","GISS-E2-R","historical","r2i1p1","185001-187512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r2i1p1_187601-190012.nc","data","rlus","Amon","GISS-E2-R","historical","r2i1p1","187601-190012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r2i1p1_190101-192512.nc","data","rlus","Amon","GISS-E2-R","historical","r2i1p1","190101-192512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r2i1p1_192601-195012.nc","data","rlus","Amon","GISS-E2-R","historical","r2i1p1","192601-195012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r2i1p1_195101-197512.nc","data","rlus","Amon","GISS-E2-R","historical","r2i1p1","195101-197512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r2i1p1_197601-200012.nc","data","rlus","Amon","GISS-E2-R","historical","r2i1p1","197601-200012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r2i1p1_200101-200512.nc","data","rlus","Amon","GISS-E2-R","historical","r2i1p1","200101-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r2i1p2_185001-187512.nc","data","rlus","Amon","GISS-E2-R","historical","r2i1p2","185001-187512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r2i1p2_187601-190012.nc","data","rlus","Amon","GISS-E2-R","historical","r2i1p2","187601-190012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r2i1p2_190101-192512.nc","data","rlus","Amon","GISS-E2-R","historical","r2i1p2","190101-192512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r2i1p2_192601-195012.nc","data","rlus","Amon","GISS-E2-R","historical","r2i1p2","192601-195012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r2i1p2_195101-197512.nc","data","rlus","Amon","GISS-E2-R","historical","r2i1p2","195101-197512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r2i1p2_197601-200012.nc","data","rlus","Amon","GISS-E2-R","historical","r2i1p2","197601-200012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r2i1p2_200101-200512.nc","data","rlus","Amon","GISS-E2-R","historical","r2i1p2","200101-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r2i1p3_185001-187512.nc","data","rlus","Amon","GISS-E2-R","historical","r2i1p3","185001-187512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r2i1p3_187601-190012.nc","data","rlus","Amon","GISS-E2-R","historical","r2i1p3","187601-190012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r2i1p3_190101-192512.nc","data","rlus","Amon","GISS-E2-R","historical","r2i1p3","190101-192512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r2i1p3_192601-195012.nc","data","rlus","Amon","GISS-E2-R","historical","r2i1p3","192601-195012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r2i1p3_195101-197512.nc","data","rlus","Amon","GISS-E2-R","historical","r2i1p3","195101-197512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r2i1p3_197601-200012.nc","data","rlus","Amon","GISS-E2-R","historical","r2i1p3","197601-200012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r2i1p3_200101-200512.nc","data","rlus","Amon","GISS-E2-R","historical","r2i1p3","200101-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r3i1p1_185001-187512.nc","data","rlus","Amon","GISS-E2-R","historical","r3i1p1","185001-187512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r3i1p1_187601-190012.nc","data","rlus","Amon","GISS-E2-R","historical","r3i1p1","187601-190012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r3i1p1_190101-192512.nc","data","rlus","Amon","GISS-E2-R","historical","r3i1p1","190101-192512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r3i1p1_192601-195012.nc","data","rlus","Amon","GISS-E2-R","historical","r3i1p1","192601-195012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r3i1p1_195101-197512.nc","data","rlus","Amon","GISS-E2-R","historical","r3i1p1","195101-197512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r3i1p1_197601-200012.nc","data","rlus","Amon","GISS-E2-R","historical","r3i1p1","197601-200012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r3i1p1_200101-200512.nc","data","rlus","Amon","GISS-E2-R","historical","r3i1p1","200101-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r3i1p2_185001-187512.nc","data","rlus","Amon","GISS-E2-R","historical","r3i1p2","185001-187512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r3i1p2_187601-190012.nc","data","rlus","Amon","GISS-E2-R","historical","r3i1p2","187601-190012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r3i1p2_190101-192512.nc","data","rlus","Amon","GISS-E2-R","historical","r3i1p2","190101-192512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r3i1p2_192601-195012.nc","data","rlus","Amon","GISS-E2-R","historical","r3i1p2","192601-195012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r3i1p2_195101-197512.nc","data","rlus","Amon","GISS-E2-R","historical","r3i1p2","195101-197512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r3i1p2_197601-200012.nc","data","rlus","Amon","GISS-E2-R","historical","r3i1p2","197601-200012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r3i1p2_200101-200512.nc","data","rlus","Amon","GISS-E2-R","historical","r3i1p2","200101-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r3i1p3_185001-187512.nc","data","rlus","Amon","GISS-E2-R","historical","r3i1p3","185001-187512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r3i1p3_187601-190012.nc","data","rlus","Amon","GISS-E2-R","historical","r3i1p3","187601-190012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r3i1p3_190101-192512.nc","data","rlus","Amon","GISS-E2-R","historical","r3i1p3","190101-192512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r3i1p3_192601-195012.nc","data","rlus","Amon","GISS-E2-R","historical","r3i1p3","192601-195012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r3i1p3_195101-197512.nc","data","rlus","Amon","GISS-E2-R","historical","r3i1p3","195101-197512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r3i1p3_197601-200012.nc","data","rlus","Amon","GISS-E2-R","historical","r3i1p3","197601-200012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r3i1p3_200101-200512.nc","data","rlus","Amon","GISS-E2-R","historical","r3i1p3","200101-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r4i1p1_185001-187512.nc","data","rlus","Amon","GISS-E2-R","historical","r4i1p1","185001-187512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r4i1p1_187601-190012.nc","data","rlus","Amon","GISS-E2-R","historical","r4i1p1","187601-190012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r4i1p1_190101-192512.nc","data","rlus","Amon","GISS-E2-R","historical","r4i1p1","190101-192512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r4i1p1_192601-195012.nc","data","rlus","Amon","GISS-E2-R","historical","r4i1p1","192601-195012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r4i1p1_195101-197512.nc","data","rlus","Amon","GISS-E2-R","historical","r4i1p1","195101-197512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r4i1p1_197601-200012.nc","data","rlus","Amon","GISS-E2-R","historical","r4i1p1","197601-200012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r4i1p1_200101-200512.nc","data","rlus","Amon","GISS-E2-R","historical","r4i1p1","200101-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r4i1p2_185001-187512.nc","data","rlus","Amon","GISS-E2-R","historical","r4i1p2","185001-187512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r4i1p2_187601-190012.nc","data","rlus","Amon","GISS-E2-R","historical","r4i1p2","187601-190012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r4i1p2_190101-192512.nc","data","rlus","Amon","GISS-E2-R","historical","r4i1p2","190101-192512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r4i1p2_192601-195012.nc","data","rlus","Amon","GISS-E2-R","historical","r4i1p2","192601-195012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r4i1p2_195101-197512.nc","data","rlus","Amon","GISS-E2-R","historical","r4i1p2","195101-197512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r4i1p2_197601-200012.nc","data","rlus","Amon","GISS-E2-R","historical","r4i1p2","197601-200012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r4i1p2_200101-200512.nc","data","rlus","Amon","GISS-E2-R","historical","r4i1p2","200101-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r4i1p3_185001-187512.nc","data","rlus","Amon","GISS-E2-R","historical","r4i1p3","185001-187512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r4i1p3_187601-190012.nc","data","rlus","Amon","GISS-E2-R","historical","r4i1p3","187601-190012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r4i1p3_190101-192512.nc","data","rlus","Amon","GISS-E2-R","historical","r4i1p3","190101-192512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r4i1p3_192601-195012.nc","data","rlus","Amon","GISS-E2-R","historical","r4i1p3","192601-195012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r4i1p3_195101-197512.nc","data","rlus","Amon","GISS-E2-R","historical","r4i1p3","195101-197512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r4i1p3_197601-200012.nc","data","rlus","Amon","GISS-E2-R","historical","r4i1p3","197601-200012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r4i1p3_200101-200512.nc","data","rlus","Amon","GISS-E2-R","historical","r4i1p3","200101-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r5i1p1_185001-187512.nc","data","rlus","Amon","GISS-E2-R","historical","r5i1p1","185001-187512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r5i1p1_187601-190012.nc","data","rlus","Amon","GISS-E2-R","historical","r5i1p1","187601-190012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r5i1p1_190101-192512.nc","data","rlus","Amon","GISS-E2-R","historical","r5i1p1","190101-192512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r5i1p1_192601-195012.nc","data","rlus","Amon","GISS-E2-R","historical","r5i1p1","192601-195012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r5i1p1_195101-197512.nc","data","rlus","Amon","GISS-E2-R","historical","r5i1p1","195101-197512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r5i1p1_197601-200012.nc","data","rlus","Amon","GISS-E2-R","historical","r5i1p1","197601-200012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r5i1p1_200101-200512.nc","data","rlus","Amon","GISS-E2-R","historical","r5i1p1","200101-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r5i1p2_185001-187512.nc","data","rlus","Amon","GISS-E2-R","historical","r5i1p2","185001-187512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r5i1p2_187601-190012.nc","data","rlus","Amon","GISS-E2-R","historical","r5i1p2","187601-190012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r5i1p2_190101-192512.nc","data","rlus","Amon","GISS-E2-R","historical","r5i1p2","190101-192512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r5i1p2_192601-195012.nc","data","rlus","Amon","GISS-E2-R","historical","r5i1p2","192601-195012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r5i1p2_195101-197512.nc","data","rlus","Amon","GISS-E2-R","historical","r5i1p2","195101-197512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r5i1p2_197601-200012.nc","data","rlus","Amon","GISS-E2-R","historical","r5i1p2","197601-200012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r5i1p2_200101-200512.nc","data","rlus","Amon","GISS-E2-R","historical","r5i1p2","200101-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r5i1p3_185001-187512.nc","data","rlus","Amon","GISS-E2-R","historical","r5i1p3","185001-187512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r5i1p3_187601-190012.nc","data","rlus","Amon","GISS-E2-R","historical","r5i1p3","187601-190012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r5i1p3_190101-192512.nc","data","rlus","Amon","GISS-E2-R","historical","r5i1p3","190101-192512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r5i1p3_192601-195012.nc","data","rlus","Amon","GISS-E2-R","historical","r5i1p3","192601-195012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r5i1p3_195101-197512.nc","data","rlus","Amon","GISS-E2-R","historical","r5i1p3","195101-197512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r5i1p3_197601-200012.nc","data","rlus","Amon","GISS-E2-R","historical","r5i1p3","197601-200012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r5i1p3_200101-200512.nc","data","rlus","Amon","GISS-E2-R","historical","r5i1p3","200101-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r6i1p1_185001-187512.nc","data","rlus","Amon","GISS-E2-R","historical","r6i1p1","185001-187512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r6i1p1_187601-190012.nc","data","rlus","Amon","GISS-E2-R","historical","r6i1p1","187601-190012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r6i1p1_190101-192512.nc","data","rlus","Amon","GISS-E2-R","historical","r6i1p1","190101-192512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r6i1p1_192601-195012.nc","data","rlus","Amon","GISS-E2-R","historical","r6i1p1","192601-195012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r6i1p1_195101-197512.nc","data","rlus","Amon","GISS-E2-R","historical","r6i1p1","195101-197512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r6i1p1_197601-200012.nc","data","rlus","Amon","GISS-E2-R","historical","r6i1p1","197601-200012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r6i1p1_200101-200512.nc","data","rlus","Amon","GISS-E2-R","historical","r6i1p1","200101-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r6i1p2_185001-187512.nc","data","rlus","Amon","GISS-E2-R","historical","r6i1p2","185001-187512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r6i1p2_187601-190012.nc","data","rlus","Amon","GISS-E2-R","historical","r6i1p2","187601-190012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlus/rlus_Amon_GISS-E2-R_historical_r6i1p2_190101-192512.nc","data","rlus","Amon","GISS-E2-R","historical","r6i1p2","190101-192512"
